latitude,longitude
46.719999999999686,-123.62039465547085
46.719999999999686,-123.60039465547085
46.719999999999686,-123.58039465547085
46.719999999999686,-123.56039465547086
46.719999999999686,-123.54039465547086
46.719999999999686,-123.52039465547087
46.719999999999686,-123.50039465547087
46.719999999999686,-123.48039465547087
46.719999999999686,-123.46039465547088
46.719999999999686,-123.44039465547088
46.719999999999686,-123.42039465547089
46.719999999999686,-123.40039465547089
46.719999999999686,-123.38039465547089
46.719999999999686,-123.3603946554709
46.719999999999686,-123.3403946554709
46.719999999999686,-123.32039465547091
46.719999999999686,-123.30039465547091
46.719999999999686,-123.28039465547091
46.719999999999686,-123.26039465547092
46.719999999999686,-123.24039465547092
46.719999999999686,-123.22039465547093
46.719999999999686,-123.20039465547093
46.719999999999686,-123.18039465547093
46.719999999999686,-123.16039465547094
46.719999999999686,-123.14039465547094
46.719999999999686,-123.12039465547095
46.719999999999686,-123.10039465547095
46.719999999999686,-123.08039465547095
46.719999999999686,-123.06039465547096
46.719999999999686,-123.04039465547096
46.719999999999686,-123.02039465547097
46.719999999999686,-123.00039465547097
46.719999999999686,-122.98039465547097
46.719999999999686,-122.96039465547098
46.719999999999686,-122.94039465547098
46.719999999999686,-122.92039465547099
46.719999999999686,-122.90039465547099
46.719999999999686,-122.88039465547099
46.719999999999686,-122.860394655471
46.719999999999686,-122.840394655471
46.719999999999686,-122.82039465547101
46.719999999999686,-122.80039465547101
46.719999999999686,-122.78039465547101
46.719999999999686,-122.76039465547102
46.719999999999686,-122.74039465547102
46.719999999999686,-122.72039465547103
46.719999999999686,-122.70039465547103
46.719999999999686,-122.68039465547103
46.719999999999686,-122.66039465547104
46.719999999999686,-122.64039465547104
46.719999999999686,-122.62039465547105
46.719999999999686,-122.60039465547105
46.719999999999686,-122.58039465547105
46.719999999999686,-122.56039465547106
46.719999999999686,-122.54039465547106
46.719999999999686,-122.52039465547107
46.719999999999686,-122.50039465547107
46.719999999999686,-122.48039465547107
46.719999999999686,-122.46039465547108
46.719999999999686,-122.44039465547108
46.719999999999686,-122.42039465547109
46.719999999999686,-122.40039465547109
46.719999999999686,-122.38039465547109
46.719999999999686,-122.3603946554711
46.719999999999686,-122.3403946554711
46.719999999999686,-122.32039465547111
46.719999999999686,-122.30039465547111
46.719999999999686,-122.28039465547111
46.719999999999686,-122.26039465547112
46.719999999999686,-122.24039465547112
46.719999999999686,-122.22039465547113
46.719999999999686,-122.20039465547113
46.719999999999686,-122.18039465547113
46.719999999999686,-122.16039465547114
46.719999999999686,-122.14039465547114
46.719999999999686,-122.12039465547115
46.719999999999686,-122.10039465547115
46.719999999999686,-122.08039465547115
46.719999999999686,-122.06039465547116
46.719999999999686,-122.04039465547116
46.719999999999686,-122.02039465547116
46.719999999999686,-122.00039465547117
46.719999999999686,-121.98039465547117
46.719999999999686,-121.96039465547118
46.719999999999686,-121.94039465547118
46.719999999999686,-121.92039465547118
46.719999999999686,-121.90039465547119
46.719999999999686,-121.88039465547119
46.719999999999686,-121.8603946554712
46.719999999999686,-121.8403946554712
46.719999999999686,-121.8203946554712
46.719999999999686,-121.80039465547121
46.719999999999686,-121.78039465547121
46.719999999999686,-121.76039465547122
46.719999999999686,-121.74039465547122
46.719999999999686,-121.72039465547122
46.719999999999686,-121.70039465547123
46.719999999999686,-121.68039465547123
46.719999999999686,-121.66039465547124
46.719999999999686,-121.64039465547124
46.719999999999686,-121.62039465547124
46.719999999999686,-121.60039465547125
46.719999999999686,-121.58039465547125
46.719999999999686,-121.56039465547126
46.719999999999686,-121.54039465547126
46.719999999999686,-121.52039465547126
46.719999999999686,-121.50039465547127
46.719999999999686,-121.48039465547127
46.719999999999686,-121.46039465547128
46.719999999999686,-121.44039465547128
46.719999999999686,-121.42039465547128
46.719999999999686,-121.40039465547129
46.719999999999686,-121.38039465547129
46.719999999999686,-121.3603946554713
46.719999999999686,-121.3403946554713
46.719999999999686,-121.3203946554713
46.719999999999686,-121.30039465547131
46.719999999999686,-121.28039465547131
46.719999999999686,-121.26039465547132
46.719999999999686,-121.24039465547132
46.719999999999686,-121.22039465547132
46.719999999999686,-121.20039465547133
46.719999999999686,-121.18039465547133
46.719999999999686,-121.16039465547134
46.719999999999686,-121.14039465547134
46.719999999999686,-121.12039465547134
46.699999999999683,-123.68039465547083
46.699999999999683,-123.66039465547084
46.699999999999683,-123.64039465547084
46.699999999999683,-123.62039465547085
46.699999999999683,-123.60039465547085
46.699999999999683,-123.58039465547085
46.699999999999683,-123.56039465547086
46.699999999999683,-123.54039465547086
46.699999999999683,-123.52039465547087
46.699999999999683,-123.50039465547087
46.699999999999683,-123.48039465547087
46.699999999999683,-123.46039465547088
46.699999999999683,-123.44039465547088
46.699999999999683,-123.42039465547089
46.699999999999683,-123.40039465547089
46.699999999999683,-123.38039465547089
46.699999999999683,-123.3603946554709
46.699999999999683,-123.3403946554709
46.699999999999683,-123.32039465547091
46.699999999999683,-123.30039465547091
46.699999999999683,-123.28039465547091
46.699999999999683,-123.26039465547092
46.699999999999683,-123.24039465547092
46.699999999999683,-123.22039465547093
46.699999999999683,-123.20039465547093
46.699999999999683,-123.18039465547093
46.699999999999683,-123.16039465547094
46.699999999999683,-123.14039465547094
46.699999999999683,-123.12039465547095
46.699999999999683,-123.10039465547095
46.699999999999683,-123.08039465547095
46.699999999999683,-123.06039465547096
46.699999999999683,-123.04039465547096
46.699999999999683,-123.02039465547097
46.699999999999683,-123.00039465547097
46.699999999999683,-122.98039465547097
46.699999999999683,-122.96039465547098
46.699999999999683,-122.94039465547098
46.699999999999683,-122.92039465547099
46.699999999999683,-122.90039465547099
46.699999999999683,-122.88039465547099
46.699999999999683,-122.860394655471
46.699999999999683,-122.840394655471
46.699999999999683,-122.82039465547101
46.699999999999683,-122.80039465547101
46.699999999999683,-122.78039465547101
46.699999999999683,-122.76039465547102
46.699999999999683,-122.74039465547102
46.699999999999683,-122.72039465547103
46.699999999999683,-122.70039465547103
46.699999999999683,-122.68039465547103
46.699999999999683,-122.66039465547104
46.699999999999683,-122.64039465547104
46.699999999999683,-122.62039465547105
46.699999999999683,-122.60039465547105
46.699999999999683,-122.58039465547105
46.699999999999683,-122.56039465547106
46.699999999999683,-122.54039465547106
46.699999999999683,-122.52039465547107
46.699999999999683,-122.50039465547107
46.699999999999683,-122.48039465547107
46.699999999999683,-122.46039465547108
46.699999999999683,-122.44039465547108
46.699999999999683,-122.42039465547109
46.699999999999683,-122.40039465547109
46.699999999999683,-122.38039465547109
46.699999999999683,-122.3603946554711
46.699999999999683,-122.3403946554711
46.699999999999683,-122.32039465547111
46.699999999999683,-122.30039465547111
46.699999999999683,-122.28039465547111
46.699999999999683,-122.26039465547112
46.699999999999683,-122.24039465547112
46.699999999999683,-122.22039465547113
46.699999999999683,-122.20039465547113
46.699999999999683,-122.18039465547113
46.699999999999683,-122.16039465547114
46.699999999999683,-122.14039465547114
46.699999999999683,-122.12039465547115
46.699999999999683,-122.10039465547115
46.699999999999683,-122.08039465547115
46.699999999999683,-122.06039465547116
46.699999999999683,-122.04039465547116
46.699999999999683,-122.02039465547116
46.699999999999683,-122.00039465547117
46.699999999999683,-121.98039465547117
46.699999999999683,-121.96039465547118
46.699999999999683,-121.94039465547118
46.699999999999683,-121.92039465547118
46.699999999999683,-121.90039465547119
46.699999999999683,-121.88039465547119
46.699999999999683,-121.8603946554712
46.699999999999683,-121.8403946554712
46.699999999999683,-121.8203946554712
46.699999999999683,-121.80039465547121
46.699999999999683,-121.78039465547121
46.699999999999683,-121.76039465547122
46.699999999999683,-121.74039465547122
46.699999999999683,-121.72039465547122
46.699999999999683,-121.70039465547123
46.699999999999683,-121.68039465547123
46.699999999999683,-121.66039465547124
46.699999999999683,-121.64039465547124
46.699999999999683,-121.62039465547124
46.699999999999683,-121.60039465547125
46.699999999999683,-121.58039465547125
46.699999999999683,-121.56039465547126
46.699999999999683,-121.54039465547126
46.699999999999683,-121.52039465547126
46.699999999999683,-121.50039465547127
46.699999999999683,-121.48039465547127
46.699999999999683,-121.46039465547128
46.699999999999683,-121.44039465547128
46.699999999999683,-121.42039465547128
46.699999999999683,-121.40039465547129
46.699999999999683,-121.38039465547129
46.699999999999683,-121.3603946554713
46.699999999999683,-121.3403946554713
46.699999999999683,-121.3203946554713
46.699999999999683,-121.30039465547131
46.699999999999683,-121.28039465547131
46.699999999999683,-121.26039465547132
46.699999999999683,-121.24039465547132
46.699999999999683,-121.22039465547132
46.699999999999683,-121.20039465547133
46.699999999999683,-121.18039465547133
46.699999999999683,-121.16039465547134
46.699999999999683,-121.14039465547134
46.699999999999683,-121.12039465547134
46.68,-123.68039465547083
46.68,-123.66039465547084
46.68,-123.64039465547084
46.68,-123.62039465547085
46.68,-123.60039465547085
46.68,-123.58039465547085
46.68,-123.56039465547086
46.68,-123.54039465547086
46.68,-123.52039465547087
46.68,-123.50039465547087
46.68,-123.48039465547087
46.68,-123.46039465547088
46.68,-123.44039465547088
46.68,-123.42039465547089
46.68,-123.40039465547089
46.68,-123.38039465547089
46.68,-123.3603946554709
46.68,-123.3403946554709
46.68,-123.32039465547091
46.68,-123.30039465547091
46.68,-123.28039465547091
46.68,-123.26039465547092
46.68,-123.24039465547092
46.68,-123.22039465547093
46.68,-123.20039465547093
46.68,-123.18039465547093
46.68,-123.16039465547094
46.68,-123.14039465547094
46.68,-123.12039465547095
46.68,-123.10039465547095
46.68,-123.08039465547095
46.68,-123.06039465547096
46.68,-123.04039465547096
46.68,-123.02039465547097
46.68,-123.00039465547097
46.68,-122.98039465547097
46.68,-122.96039465547098
46.68,-122.94039465547098
46.68,-122.92039465547099
46.68,-122.90039465547099
46.68,-122.88039465547099
46.68,-122.860394655471
46.68,-122.840394655471
46.68,-122.82039465547101
46.68,-122.80039465547101
46.68,-122.78039465547101
46.68,-122.76039465547102
46.68,-122.74039465547102
46.68,-122.72039465547103
46.68,-122.70039465547103
46.68,-122.68039465547103
46.68,-122.66039465547104
46.68,-122.64039465547104
46.68,-122.62039465547105
46.68,-122.60039465547105
46.68,-122.58039465547105
46.68,-122.56039465547106
46.68,-122.54039465547106
46.68,-122.52039465547107
46.68,-122.50039465547107
46.68,-122.48039465547107
46.68,-122.46039465547108
46.68,-122.44039465547108
46.68,-122.42039465547109
46.68,-122.40039465547109
46.68,-122.38039465547109
46.68,-122.3603946554711
46.68,-122.3403946554711
46.68,-122.32039465547111
46.68,-122.30039465547111
46.68,-122.28039465547111
46.68,-122.26039465547112
46.68,-122.24039465547112
46.68,-122.22039465547113
46.68,-122.20039465547113
46.68,-122.18039465547113
46.68,-122.16039465547114
46.68,-122.14039465547114
46.68,-122.12039465547115
46.68,-122.10039465547115
46.68,-122.08039465547115
46.68,-122.06039465547116
46.68,-122.04039465547116
46.68,-122.02039465547116
46.68,-122.00039465547117
46.68,-121.98039465547117
46.68,-121.96039465547118
46.68,-121.94039465547118
46.68,-121.92039465547118
46.68,-121.90039465547119
46.68,-121.88039465547119
46.68,-121.8603946554712
46.68,-121.8403946554712
46.68,-121.8203946554712
46.68,-121.80039465547121
46.68,-121.78039465547121
46.68,-121.76039465547122
46.68,-121.74039465547122
46.68,-121.72039465547122
46.68,-121.70039465547123
46.68,-121.68039465547123
46.68,-121.66039465547124
46.68,-121.64039465547124
46.68,-121.62039465547124
46.68,-121.60039465547125
46.68,-121.58039465547125
46.68,-121.56039465547126
46.68,-121.54039465547126
46.68,-121.52039465547126
46.68,-121.50039465547127
46.68,-121.48039465547127
46.68,-121.46039465547128
46.68,-121.44039465547128
46.68,-121.42039465547128
46.68,-121.40039465547129
46.68,-121.38039465547129
46.68,-121.3603946554713
46.68,-121.3403946554713
46.68,-121.3203946554713
46.68,-121.30039465547131
46.68,-121.28039465547131
46.68,-121.26039465547132
46.68,-121.24039465547132
46.68,-121.22039465547132
46.68,-121.20039465547133
46.68,-121.18039465547133
46.68,-121.16039465547134
46.68,-121.14039465547134
46.68,-121.12039465547134
46.659999999999677,-123.68039465547083
46.659999999999677,-123.66039465547084
46.659999999999677,-123.64039465547084
46.659999999999677,-123.62039465547085
46.659999999999677,-123.60039465547085
46.659999999999677,-123.58039465547085
46.659999999999677,-123.56039465547086
46.659999999999677,-123.54039465547086
46.659999999999677,-123.52039465547087
46.659999999999677,-123.50039465547087
46.659999999999677,-123.48039465547087
46.659999999999677,-123.46039465547088
46.659999999999677,-123.44039465547088
46.659999999999677,-123.42039465547089
46.659999999999677,-123.40039465547089
46.659999999999677,-123.38039465547089
46.659999999999677,-123.3603946554709
46.659999999999677,-123.3403946554709
46.659999999999677,-123.32039465547091
46.659999999999677,-123.30039465547091
46.659999999999677,-123.28039465547091
46.659999999999677,-123.26039465547092
46.659999999999677,-123.24039465547092
46.659999999999677,-123.22039465547093
46.659999999999677,-123.20039465547093
46.659999999999677,-123.18039465547093
46.659999999999677,-123.16039465547094
46.659999999999677,-123.14039465547094
46.659999999999677,-123.12039465547095
46.659999999999677,-123.10039465547095
46.659999999999677,-123.08039465547095
46.659999999999677,-123.06039465547096
46.659999999999677,-123.04039465547096
46.659999999999677,-123.02039465547097
46.659999999999677,-123.00039465547097
46.659999999999677,-122.98039465547097
46.659999999999677,-122.96039465547098
46.659999999999677,-122.94039465547098
46.659999999999677,-122.92039465547099
46.659999999999677,-122.90039465547099
46.659999999999677,-122.88039465547099
46.659999999999677,-122.860394655471
46.659999999999677,-122.840394655471
46.659999999999677,-122.82039465547101
46.659999999999677,-122.80039465547101
46.659999999999677,-122.78039465547101
46.659999999999677,-122.76039465547102
46.659999999999677,-122.74039465547102
46.659999999999677,-122.72039465547103
46.659999999999677,-122.70039465547103
46.659999999999677,-122.68039465547103
46.659999999999677,-122.66039465547104
46.659999999999677,-122.64039465547104
46.659999999999677,-122.62039465547105
46.659999999999677,-122.60039465547105
46.659999999999677,-122.58039465547105
46.659999999999677,-122.56039465547106
46.659999999999677,-122.54039465547106
46.659999999999677,-122.52039465547107
46.659999999999677,-122.50039465547107
46.659999999999677,-122.48039465547107
46.659999999999677,-122.46039465547108
46.659999999999677,-122.44039465547108
46.659999999999677,-122.42039465547109
46.659999999999677,-122.40039465547109
46.659999999999677,-122.38039465547109
46.659999999999677,-122.3603946554711
46.659999999999677,-122.3403946554711
46.659999999999677,-122.32039465547111
46.659999999999677,-122.30039465547111
46.659999999999677,-122.28039465547111
46.659999999999677,-122.26039465547112
46.659999999999677,-122.24039465547112
46.659999999999677,-122.22039465547113
46.659999999999677,-122.20039465547113
46.659999999999677,-122.18039465547113
46.659999999999677,-122.16039465547114
46.659999999999677,-122.14039465547114
46.659999999999677,-122.12039465547115
46.659999999999677,-122.10039465547115
46.659999999999677,-122.08039465547115
46.659999999999677,-122.06039465547116
46.659999999999677,-122.04039465547116
46.659999999999677,-122.02039465547116
46.659999999999677,-122.00039465547117
46.659999999999677,-121.98039465547117
46.659999999999677,-121.96039465547118
46.659999999999677,-121.94039465547118
46.659999999999677,-121.92039465547118
46.659999999999677,-121.90039465547119
46.659999999999677,-121.88039465547119
46.659999999999677,-121.8603946554712
46.659999999999677,-121.8403946554712
46.659999999999677,-121.8203946554712
46.659999999999677,-121.80039465547121
46.659999999999677,-121.78039465547121
46.659999999999677,-121.76039465547122
46.659999999999677,-121.74039465547122
46.659999999999677,-121.72039465547122
46.659999999999677,-121.70039465547123
46.659999999999677,-121.68039465547123
46.659999999999677,-121.66039465547124
46.659999999999677,-121.64039465547124
46.659999999999677,-121.62039465547124
46.659999999999677,-121.60039465547125
46.659999999999677,-121.58039465547125
46.659999999999677,-121.56039465547126
46.659999999999677,-121.54039465547126
46.659999999999677,-121.52039465547126
46.659999999999677,-121.50039465547127
46.659999999999677,-121.48039465547127
46.659999999999677,-121.46039465547128
46.659999999999677,-121.44039465547128
46.659999999999677,-121.42039465547128
46.659999999999677,-121.40039465547129
46.659999999999677,-121.38039465547129
46.659999999999677,-121.3603946554713
46.659999999999677,-121.3403946554713
46.659999999999677,-121.3203946554713
46.659999999999677,-121.30039465547131
46.659999999999677,-121.28039465547131
46.659999999999677,-121.26039465547132
46.659999999999677,-121.24039465547132
46.659999999999677,-121.22039465547132
46.659999999999677,-121.20039465547133
46.659999999999677,-121.18039465547133
46.659999999999677,-121.16039465547134
46.659999999999677,-121.14039465547134
46.659999999999677,-121.12039465547134
46.639999999999674,-123.68039465547083
46.639999999999674,-123.66039465547084
46.639999999999674,-123.64039465547084
46.639999999999674,-123.62039465547085
46.639999999999674,-123.60039465547085
46.639999999999674,-123.58039465547085
46.639999999999674,-123.56039465547086
46.639999999999674,-123.54039465547086
46.639999999999674,-123.52039465547087
46.639999999999674,-123.50039465547087
46.639999999999674,-123.48039465547087
46.639999999999674,-123.46039465547088
46.639999999999674,-123.44039465547088
46.639999999999674,-123.42039465547089
46.639999999999674,-123.40039465547089
46.639999999999674,-123.38039465547089
46.639999999999674,-123.3603946554709
46.639999999999674,-123.3403946554709
46.639999999999674,-123.32039465547091
46.639999999999674,-123.30039465547091
46.639999999999674,-123.28039465547091
46.639999999999674,-123.26039465547092
46.639999999999674,-123.24039465547092
46.639999999999674,-123.22039465547093
46.639999999999674,-123.20039465547093
46.639999999999674,-123.18039465547093
46.639999999999674,-123.16039465547094
46.639999999999674,-123.14039465547094
46.639999999999674,-123.12039465547095
46.639999999999674,-123.10039465547095
46.639999999999674,-123.08039465547095
46.639999999999674,-123.06039465547096
46.639999999999674,-123.04039465547096
46.639999999999674,-123.02039465547097
46.639999999999674,-123.00039465547097
46.639999999999674,-122.98039465547097
46.639999999999674,-122.96039465547098
46.639999999999674,-122.94039465547098
46.639999999999674,-122.92039465547099
46.639999999999674,-122.90039465547099
46.639999999999674,-122.88039465547099
46.639999999999674,-122.860394655471
46.639999999999674,-122.840394655471
46.639999999999674,-122.82039465547101
46.639999999999674,-122.80039465547101
46.639999999999674,-122.78039465547101
46.639999999999674,-122.76039465547102
46.639999999999674,-122.74039465547102
46.639999999999674,-122.72039465547103
46.639999999999674,-122.70039465547103
46.639999999999674,-122.68039465547103
46.639999999999674,-122.66039465547104
46.639999999999674,-122.64039465547104
46.639999999999674,-122.62039465547105
46.639999999999674,-122.60039465547105
46.639999999999674,-122.58039465547105
46.639999999999674,-122.56039465547106
46.639999999999674,-122.54039465547106
46.639999999999674,-122.52039465547107
46.639999999999674,-122.50039465547107
46.639999999999674,-122.48039465547107
46.639999999999674,-122.46039465547108
46.639999999999674,-122.44039465547108
46.639999999999674,-122.42039465547109
46.639999999999674,-122.40039465547109
46.639999999999674,-122.38039465547109
46.639999999999674,-122.3603946554711
46.639999999999674,-122.3403946554711
46.639999999999674,-122.32039465547111
46.639999999999674,-122.30039465547111
46.639999999999674,-122.28039465547111
46.639999999999674,-122.26039465547112
46.639999999999674,-122.24039465547112
46.639999999999674,-122.22039465547113
46.639999999999674,-122.20039465547113
46.639999999999674,-122.18039465547113
46.639999999999674,-122.16039465547114
46.639999999999674,-122.14039465547114
46.639999999999674,-122.12039465547115
46.639999999999674,-122.10039465547115
46.639999999999674,-122.08039465547115
46.639999999999674,-122.06039465547116
46.639999999999674,-122.04039465547116
46.639999999999674,-122.02039465547116
46.639999999999674,-122.00039465547117
46.639999999999674,-121.98039465547117
46.639999999999674,-121.96039465547118
46.639999999999674,-121.94039465547118
46.639999999999674,-121.92039465547118
46.639999999999674,-121.90039465547119
46.639999999999674,-121.88039465547119
46.639999999999674,-121.8603946554712
46.639999999999674,-121.8403946554712
46.639999999999674,-121.8203946554712
46.639999999999674,-121.80039465547121
46.639999999999674,-121.78039465547121
46.639999999999674,-121.76039465547122
46.639999999999674,-121.74039465547122
46.639999999999674,-121.72039465547122
46.639999999999674,-121.70039465547123
46.639999999999674,-121.68039465547123
46.639999999999674,-121.66039465547124
46.639999999999674,-121.64039465547124
46.639999999999674,-121.62039465547124
46.639999999999674,-121.60039465547125
46.639999999999674,-121.58039465547125
46.639999999999674,-121.56039465547126
46.639999999999674,-121.54039465547126
46.639999999999674,-121.52039465547126
46.639999999999674,-121.50039465547127
46.639999999999674,-121.48039465547127
46.639999999999674,-121.46039465547128
46.639999999999674,-121.44039465547128
46.639999999999674,-121.42039465547128
46.639999999999674,-121.40039465547129
46.639999999999674,-121.38039465547129
46.639999999999674,-121.3603946554713
46.639999999999674,-121.3403946554713
46.639999999999674,-121.3203946554713
46.639999999999674,-121.30039465547131
46.639999999999674,-121.28039465547131
46.639999999999674,-121.26039465547132
46.639999999999674,-121.24039465547132
46.639999999999674,-121.22039465547132
46.639999999999674,-121.20039465547133
46.639999999999674,-121.18039465547133
46.639999999999674,-121.16039465547134
46.639999999999674,-121.14039465547134
46.639999999999674,-121.12039465547134
46.619999999999671,-123.68039465547083
46.619999999999671,-123.66039465547084
46.619999999999671,-123.64039465547084
46.619999999999671,-123.62039465547085
46.619999999999671,-123.60039465547085
46.619999999999671,-123.58039465547085
46.619999999999671,-123.56039465547086
46.619999999999671,-123.54039465547086
46.619999999999671,-123.52039465547087
46.619999999999671,-123.50039465547087
46.619999999999671,-123.48039465547087
46.619999999999671,-123.46039465547088
46.619999999999671,-123.44039465547088
46.619999999999671,-123.42039465547089
46.619999999999671,-123.40039465547089
46.619999999999671,-123.38039465547089
46.619999999999671,-123.3603946554709
46.619999999999671,-123.3403946554709
46.619999999999671,-123.32039465547091
46.619999999999671,-123.30039465547091
46.619999999999671,-123.28039465547091
46.619999999999671,-123.26039465547092
46.619999999999671,-123.24039465547092
46.619999999999671,-123.22039465547093
46.619999999999671,-123.20039465547093
46.619999999999671,-123.18039465547093
46.619999999999671,-123.16039465547094
46.619999999999671,-123.14039465547094
46.619999999999671,-123.12039465547095
46.619999999999671,-123.10039465547095
46.619999999999671,-123.08039465547095
46.619999999999671,-123.06039465547096
46.619999999999671,-123.04039465547096
46.619999999999671,-123.02039465547097
46.619999999999671,-123.00039465547097
46.619999999999671,-122.98039465547097
46.619999999999671,-122.96039465547098
46.619999999999671,-122.94039465547098
46.619999999999671,-122.92039465547099
46.619999999999671,-122.90039465547099
46.619999999999671,-122.88039465547099
46.619999999999671,-122.860394655471
46.619999999999671,-122.840394655471
46.619999999999671,-122.82039465547101
46.619999999999671,-122.80039465547101
46.619999999999671,-122.78039465547101
46.619999999999671,-122.76039465547102
46.619999999999671,-122.74039465547102
46.619999999999671,-122.72039465547103
46.619999999999671,-122.70039465547103
46.619999999999671,-122.68039465547103
46.619999999999671,-122.66039465547104
46.619999999999671,-122.64039465547104
46.619999999999671,-122.62039465547105
46.619999999999671,-122.60039465547105
46.619999999999671,-122.58039465547105
46.619999999999671,-122.56039465547106
46.619999999999671,-122.54039465547106
46.619999999999671,-122.52039465547107
46.619999999999671,-122.50039465547107
46.619999999999671,-122.48039465547107
46.619999999999671,-122.46039465547108
46.619999999999671,-122.44039465547108
46.619999999999671,-122.42039465547109
46.619999999999671,-122.40039465547109
46.619999999999671,-122.38039465547109
46.619999999999671,-122.3603946554711
46.619999999999671,-122.3403946554711
46.619999999999671,-122.32039465547111
46.619999999999671,-122.30039465547111
46.619999999999671,-122.28039465547111
46.619999999999671,-122.26039465547112
46.619999999999671,-122.24039465547112
46.619999999999671,-122.22039465547113
46.619999999999671,-122.20039465547113
46.619999999999671,-122.18039465547113
46.619999999999671,-122.16039465547114
46.619999999999671,-122.14039465547114
46.619999999999671,-122.12039465547115
46.619999999999671,-122.10039465547115
46.619999999999671,-122.08039465547115
46.619999999999671,-122.06039465547116
46.619999999999671,-122.04039465547116
46.619999999999671,-122.02039465547116
46.619999999999671,-122.00039465547117
46.619999999999671,-121.98039465547117
46.619999999999671,-121.96039465547118
46.619999999999671,-121.94039465547118
46.619999999999671,-121.92039465547118
46.619999999999671,-121.90039465547119
46.619999999999671,-121.88039465547119
46.619999999999671,-121.8603946554712
46.619999999999671,-121.8403946554712
46.619999999999671,-121.8203946554712
46.619999999999671,-121.80039465547121
46.619999999999671,-121.78039465547121
46.619999999999671,-121.76039465547122
46.619999999999671,-121.74039465547122
46.619999999999671,-121.72039465547122
46.619999999999671,-121.70039465547123
46.619999999999671,-121.68039465547123
46.619999999999671,-121.66039465547124
46.619999999999671,-121.64039465547124
46.619999999999671,-121.62039465547124
46.619999999999671,-121.60039465547125
46.619999999999671,-121.58039465547125
46.619999999999671,-121.56039465547126
46.619999999999671,-121.54039465547126
46.619999999999671,-121.52039465547126
46.619999999999671,-121.50039465547127
46.619999999999671,-121.48039465547127
46.619999999999671,-121.46039465547128
46.619999999999671,-121.44039465547128
46.619999999999671,-121.42039465547128
46.619999999999671,-121.40039465547129
46.619999999999671,-121.38039465547129
46.619999999999671,-121.3603946554713
46.619999999999671,-121.3403946554713
46.619999999999671,-121.3203946554713
46.619999999999671,-121.30039465547131
46.619999999999671,-121.28039465547131
46.619999999999671,-121.26039465547132
46.619999999999671,-121.24039465547132
46.619999999999671,-121.22039465547132
46.619999999999671,-121.20039465547133
46.619999999999671,-121.18039465547133
46.619999999999671,-121.16039465547134
46.619999999999671,-121.14039465547134
46.619999999999671,-121.12039465547134
46.599999999999667,-123.68039465547083
46.599999999999667,-123.66039465547084
46.599999999999667,-123.64039465547084
46.599999999999667,-123.62039465547085
46.599999999999667,-123.60039465547085
46.599999999999667,-123.58039465547085
46.599999999999667,-123.56039465547086
46.599999999999667,-123.54039465547086
46.599999999999667,-123.52039465547087
46.599999999999667,-123.50039465547087
46.599999999999667,-123.48039465547087
46.599999999999667,-123.46039465547088
46.599999999999667,-123.44039465547088
46.599999999999667,-123.42039465547089
46.599999999999667,-123.40039465547089
46.599999999999667,-123.38039465547089
46.599999999999667,-123.3603946554709
46.599999999999667,-123.3403946554709
46.599999999999667,-123.32039465547091
46.599999999999667,-123.30039465547091
46.599999999999667,-123.28039465547091
46.599999999999667,-123.26039465547092
46.599999999999667,-123.24039465547092
46.599999999999667,-123.22039465547093
46.599999999999667,-123.20039465547093
46.599999999999667,-123.18039465547093
46.599999999999667,-123.16039465547094
46.599999999999667,-123.14039465547094
46.599999999999667,-123.12039465547095
46.599999999999667,-123.10039465547095
46.599999999999667,-123.08039465547095
46.599999999999667,-123.06039465547096
46.599999999999667,-123.04039465547096
46.599999999999667,-123.02039465547097
46.599999999999667,-123.00039465547097
46.599999999999667,-122.98039465547097
46.599999999999667,-122.96039465547098
46.599999999999667,-122.94039465547098
46.599999999999667,-122.92039465547099
46.599999999999667,-122.90039465547099
46.599999999999667,-122.88039465547099
46.599999999999667,-122.860394655471
46.599999999999667,-122.840394655471
46.599999999999667,-122.82039465547101
46.599999999999667,-122.80039465547101
46.599999999999667,-122.78039465547101
46.599999999999667,-122.76039465547102
46.599999999999667,-122.74039465547102
46.599999999999667,-122.72039465547103
46.599999999999667,-122.70039465547103
46.599999999999667,-122.68039465547103
46.599999999999667,-122.66039465547104
46.599999999999667,-122.64039465547104
46.599999999999667,-122.62039465547105
46.599999999999667,-122.60039465547105
46.599999999999667,-122.58039465547105
46.599999999999667,-122.56039465547106
46.599999999999667,-122.54039465547106
46.599999999999667,-122.52039465547107
46.599999999999667,-122.50039465547107
46.599999999999667,-122.48039465547107
46.599999999999667,-122.46039465547108
46.599999999999667,-122.44039465547108
46.599999999999667,-122.42039465547109
46.599999999999667,-122.40039465547109
46.599999999999667,-122.38039465547109
46.599999999999667,-122.3603946554711
46.599999999999667,-122.3403946554711
46.599999999999667,-122.32039465547111
46.599999999999667,-122.30039465547111
46.599999999999667,-122.28039465547111
46.599999999999667,-122.26039465547112
46.599999999999667,-122.24039465547112
46.599999999999667,-122.22039465547113
46.599999999999667,-122.20039465547113
46.599999999999667,-122.18039465547113
46.599999999999667,-122.16039465547114
46.599999999999667,-122.14039465547114
46.599999999999667,-122.12039465547115
46.599999999999667,-122.10039465547115
46.599999999999667,-122.08039465547115
46.599999999999667,-122.06039465547116
46.599999999999667,-122.04039465547116
