latitude,longitude,elevation
38.830272600,-90.392261700,133.8
38.831075600,-90.386752000,133.1
38.831650800,-90.381195200,131.7
38.831996600,-90.375606800,132.6
38.832112000,-90.370002800,132.5
38.848794800,-90.370002800,131.8
38.848656300,-90.363276300,130.5
38.848241300,-90.356568700,130.8
38.847550800,-90.349899100,131.1
38.846587100,-90.343286100,126.1
38.845352800,-90.336748300,164.8
38.843851800,-90.330304100,187.0
38.842088200,-90.323971500,175.0
38.840067400,-90.317768000,162.0
38.837795100,-90.311711000,163.0
38.835278000,-90.305817300,158.1
38.832523400,-90.300102900,162.0
38.829539200,-90.294583700,165.4
38.826333900,-90.289274600,164.9
38.822916600,-90.284190000,173.5
38.819297200,-90.279343700,173.6
38.815485800,-90.274748700,164.1
38.811493000,-90.270417100,149.1
38.807330100,-90.266360400,174.5
38.803008600,-90.262589500,178.0
38.798540300,-90.259113900,178.9
38.793937900,-90.255943100,173.1
38.789213700,-90.253084900,188.3
38.784380600,-90.250546800,177.3
38.779451900,-90.248335400,184.7
38.774440700,-90.246456200,170.4
38.769360800,-90.244913900,165.7
38.764225600,-90.243712500,166.9
38.759049100,-90.242854900,157.4
38.753845100,-90.242343300,153.4
38.748627500,-90.242178800,138.9
38.743410300,-90.242361800,135.3
38.738207400,-90.242891800,138.0
38.733032800,-90.243767400,157.9
38.727900200,-90.244986100,156.6
38.722823500,-90.246545000,143.3
38.717816300,-90.248439800,156.9
38.712892000,-90.250665700,143.2
38.708064100,-90.253216900,150.7
38.703345400,-90.256086800,157.3
38.698749000,-90.259268000,154.2
38.694287200,-90.262751900,159.1
38.689972400,-90.266529600,167.7
38.685816500,-90.270591100,164.5
38.681830800,-90.274925600,164.2
38.678026600,-90.279521700,175.4
38.674414300,-90.284367100,173.7
38.671004200,-90.289448800,161.9
38.667805900,-90.294753100,156.1
38.664828400,-90.300265700,157.6
38.662080200,-90.305971500,150.0
38.659569200,-90.311855200,156.9
38.657302600,-90.317900500,173.3
38.655286800,-90.324090700,174.9
38.653527800,-90.330408900,175.2
38.652030600,-90.336837500,186.9
38.650799700,-90.343358700,175.0
38.649838500,-90.349954200,158.1
38.649150000,-90.356605800,159.5
38.648736000,-90.363294900,178.4
38.648597900,-90.370002800,183.9
38.648736000,-90.376710600,188.0
38.649150000,-90.383399700,174.0
38.649838500,-90.390051300,167.2
38.650799700,-90.396646900,162.1
38.652030700,-90.403168100,174.1
38.653527800,-90.409596700,181.2
38.655286800,-90.415914800,180.3
38.657302500,-90.422105100,181.7
38.659569200,-90.428150400,186.8
38.662080200,-90.434034000,190.7
38.664828400,-90.439739900,194.6
38.667805900,-90.445252400,195.7
38.671004200,-90.450556800,190.7
38.674414300,-90.455638400,173.3
38.678026500,-90.460483800,164.2
38.681830800,-90.465079900,158.6
38.685816500,-90.469414500,156.7
38.689972400,-90.473475900,154.8
38.694287200,-90.477253700,157.0
38.698748900,-90.480737600,166.1
38.703345500,-90.483918700,157.5
38.708064100,-90.486788600,135.4
38.712892100,-90.489339900,138.5
38.717816300,-90.491565800,138.9
38.722823500,-90.493460600,135.0
38.727900200,-90.495019400,135.0
38.733032800,-90.496238200,135.2
38.738207400,-90.497113700,135.3
