latitude,longitude,elevation
30.594094100,-81.693927400,0.5
30.594233000,-81.687833300,2.0
30.610938400,-81.687833300,4.0
30.610776300,-81.680722500,3.3
30.610290600,-81.673631700,4.1
30.609482800,-81.666581100,3.1
30.608355200,-81.659590800,0.3
30.606911200,-81.652680200,2.2
30.605155200,-81.645869100,4.4
30.603092200,-81.639176300,3.7
30.600728500,-81.632620700,2.0
30.598071000,-81.626220300,0.7
30.595127500,-81.619993100,0.7
30.591906600,-81.613956100,1.0
30.588417600,-81.608125800,0.8
30.584670700,-81.602518200,0.8
30.580676500,-81.597148300,0.9
30.576446500,-81.592030600,0.9
30.571992800,-81.587178900,0.7
30.567327800,-81.582605700,0.2
30.562464600,-81.578323400,0.5
30.557416900,-81.574342900,0.4
30.552198400,-81.570674600,0.0
30.546823600,-81.567328000,0.3
30.541307200,-81.564311600,0.0
30.535664400,-81.561633200,0.4
30.529910300,-81.559299400,1.0
30.524060400,-81.557316200,0.3
30.518130500,-81.555688300,0.5
30.512136500,-81.554420000,0.3
30.506094400,-81.553514300,7.0
30.500020300,-81.552973400,8.8
30.493930400,-81.552798500,7.9
30.487840800,-81.552990100,6.4
30.481767800,-81.553547600,6.4
30.475727600,-81.554469600,6.6
30.469736200,-81.555753600,6.8
30.463809500,-81.557396400,7.0
30.457963500,-81.559393800,6.2
30.452213900,-81.561740600,6.1
30.446576000,-81.564431000,5.8
30.441065300,-81.567457900,5.4
30.435696500,-81.570813700,5.9
30.430484500,-81.574489700,4.5
30.425443400,-81.578476200,4.3
30.420587100,-81.582763100,0.0
30.415929200,-81.587338900,0.0
30.411482700,-81.592191500,0.0
30.407259900,-81.597308400,0.0
30.403272800,-81.602675700,0.0
30.399532800,-81.608279000,0.1
30.396050600,-81.614103200,0.1
30.392836100,-81.620132500,0.0
30.389898600,-81.626350700,1.6
30.387246700,-81.632740400,1.8
30.384888100,-81.639284100,2.4
30.382829600,-81.645963800,4.1
30.381077500,-81.652760800,4.6
30.379636800,-81.659656300,3.4
30.378511700,-81.666630900,5.3
30.377705800,-81.673665200,2.6
30.377221200,-81.680739300,5.8
30.377059500,-81.687833300,8.2
30.377221200,-81.694927400,7.4
30.377705700,-81.702001400,5.8
30.378511700,-81.709035700,8.8
30.379636800,-81.716010400,5.9
30.381077500,-81.722905800,2.5
30.382829600,-81.729702900,4.3
30.384888100,-81.736382600,6.5
30.387246700,-81.742926300,7.9
30.389898600,-81.749316000,6.3
30.392836100,-81.755534100,6.0
30.396050600,-81.761563400,5.2
30.399532800,-81.767387700,5.5
30.403272800,-81.772991000,6.4
30.407259900,-81.778358300,5.8
30.411482600,-81.783475100,5.8
30.415929200,-81.788327800,5.1
30.420587100,-81.792903600,4.7
