latitude,longitude,elevation
34.986506500,-106.529347900,1667.3
34.983181900,-106.532787800,1659.2
34.980008400,-106.536435900,1650.9
34.976994700,-106.540282300,1643.3
34.974149500,-106.544316700,1640.2
34.971480800,-106.548528300,1634.6
34.968996200,-106.552905800,1629.0
34.966702700,-106.557437200,1623.8
34.964607100,-106.562110200,1617.5
34.962715200,-106.566911900,1612.9
34.961032700,-106.571829200,1609.2
34.959564400,-106.576848500,1605.3
34.958314700,-106.581955700,1602.8
34.957287100,-106.587136700,1603.8
34.956484700,-106.592377000,1608.0
34.955909800,-106.597662100,1610.7
34.955564200,-106.602977000,1603.8
34.955448900,-106.608306900,1605.0
34.955564200,-106.613636800,1611.1
34.955909800,-106.618951700,1616.3
34.956484700,-106.624236700,1618.0
34.957287100,-106.629477000,1623.0
34.958314700,-106.634658100,1623.9
34.959564400,-106.639765300,1609.0
34.961032700,-106.644784500,1576.0
34.962715200,-106.649701800,1559.2
34.964607100,-106.654503600,1540.1
34.966702700,-106.659176600,1519.9
34.968996200,-106.663707900,1507.4
34.971480800,-106.668085400,1499.3
34.974149500,-106.672297000,1497.0
34.976994700,-106.676331500,1497.4
34.980008300,-106.680177900,1497.9
34.983181900,-106.683825900,1498.6
34.986506500,-106.687265900,1499.2
34.989972900,-106.690488800,1499.0
34.993571600,-106.693486100,1499.7
34.997292500,-106.696249900,1500.1
35.001125400,-106.698773000,1500.4
35.005060000,-106.701048900,1500.4
35.009085400,-106.703071700,1501.3
35.013190800,-106.704836100,1501.9
35.017365300,-106.706337800,1503.2
35.021597400,-106.707572700,1503.5
35.025875900,-106.708537600,1503.2
35.030189300,-106.709230300,1504.4
35.034526100,-106.709648700,1506.2
35.038874700,-106.709791900,1506.3
35.043223700,-106.709659500,1510.2
35.047561200,-106.709251600,1513.5
35.051875700,-106.708569400,1516.0
35.056155800,-106.707614400,1514.5
35.060389900,-106.706389100,1523.4
35.064566600,-106.704896500,1525.4
35.068674800,-106.703140400,1526.0
35.072703400,-106.701125200,1527.3
35.076641300,-106.698856000,1529.1
35.080477900,-106.696338800,1528.0
35.084202700,-106.693579900,1509.9
35.087805400,-106.690586500,1510.2
35.091276000,-106.687366500,1509.9
35.094605000,-106.683928200,1510.5
35.097782900,-106.680280800,1510.6
35.100800900,-106.676433800,1510.5
35.103650400,-106.672397700,1511.1
35.106323300,-106.668183300,1512.3
35.108812100,-106.663802000,1512.6
35.111109400,-106.659265800,1512.9
35.113208700,-106.654586900,1513.5
35.115103900,-106.649778400,1514.8
35.116789600,-106.644853500,1515.4
35.118260600,-106.639825900,1515.7
35.119512700,-106.634709700,1517.7
35.120542300,-106.629519000,1538.7
35.121346300,-106.624268600,1545.3
35.121922300,-106.618973100,1550.2
35.122268500,-106.613647500,1554.5
35.122384100,-106.608306900,1556.4
35.139077300,-106.608306900,1550.7
35.138938700,-106.601896900,1559.5
35.138523100,-106.595504800,1568.2
35.137831700,-106.589149000,1582.0
35.136866800,-106.582847300,1595.0
35.135631100,-106.576617400,1607.4
35.134128200,-106.570476800,1619.5
35.132362600,-106.564442600,1626.4
35.130339500,-106.558531800,1638.5
35.128064800,-106.552760800,1648.5
35.125545200,-106.547145500,1661.4
35.122787900,-106.541701400,1668.2
35.119801000,-106.536443400,1676.7
35.116592900,-106.531385800,1683.5
35.113173000,-106.526542200,1688.5
35.109550900,-106.521925900,1693.3
35.105736900,-106.517549000,1702.3
35.101741600,-106.513423300,1717.4
35.097576300,-106.509559500,1729.7
35.093252600,-106.505967900,1738.7
35.088782400,-106.502657900,1743.6
35.084178000,-106.499637900,1747.6
35.079452100,-106.496915700,1752.9
35.074617500,-106.494498500,1753.8
35.069687300,-106.492392100,1749.3
35.064674900,-106.490602100,1743.9
35.059593700,-106.489132900,1720.2
35.054457500,-106.487988100,1768.6
35.049279900,-106.487170700,1781.5
35.044074900,-106.486682500,1799.3
35.038856200,-106.486524800,1812.9
35.033637900,-106.486697900,1822.0
35.028433800,-106.487201400,1946.0
35.023257800,-106.488033800,2044.9
35.018123800,-106.489193000,1934.8
35.013045400,-106.490676000,1951.4
35.008036400,-106.492479000,1839.7
35.003110200,-106.494597400,1928.8
34.998280000,-106.497025600,1836.5
34.993559000,-106.499757500,1750.7
34.988959900,-106.502786000,1713.5
34.984495300,-106.506103100,1719.7
34.980177400,-106.509700300,1701.6
34.976018200,-106.513568100,1702.3
34.972029200,-106.517696300,1687.2
34.968221500,-106.522074000,1691.8
34.964605600,-106.526689700,1669.5
34.961191900,-106.531530800,1655.7
34.957989900,-106.536584400,1649.8
34.955008900,-106.541836800,1640.7
34.952257200,-106.547274000,1631.1
34.949742900,-106.552880800,1625.4
34.947473100,-106.558642100,1617.2
34.945454400,-106.564541900,1611.3
34.943692800,-106.570563900,1605.2
34.942193400,-106.576691600,1602.9
34.940960500,-106.582907700,1601.9
34.939997800,-106.589194900,1600.7
34.939308100,-106.595535700,1605.9
34.938893500,-106.601912300,1605.6
34.938755200,-106.608306900,1609.3
34.938893500,-106.614701400,1608.9
34.939308100,-106.621078100,1610.9
34.939997800,-106.627418900,1613.2
34.940960500,-106.633706100,1615.6
34.942193400,-106.639922200,1613.4
34.943692800,-106.646049800,1604.4
34.945454400,-106.652071800,1588.1
34.947473100,-106.657971600,1559.5
34.949742900,-106.663733000,1529.9
34.952257200,-106.669339800,1503.2
34.955008900,-106.674776900,1496.0
34.957989900,-106.680029400,1495.5
34.961191900,-106.685083000,1495.5
34.964605600,-106.689924100,1496.4
34.968221400,-106.694539700,1496.4
34.972029200,-106.698917500,1497.0
34.976018200,-106.703045600,1497.4
34.980177400,-106.706913400,1497.7
34.984495200,-106.710510600,1497.7
34.988959900,-106.713827800,1499.2
34.993558900,-106.716856200,1500.7
34.998280100,-106.719588100,1500.6
35.003110200,-106.722016400,1511.7
35.008036400,-106.724134700,1512.0
35.013045400,-106.725937800,1514.7
35.018123800,-106.727420800,1521.8
35.023257800,-106.728580000,1524.9
35.028433800,-106.729412400,1528.4
35.033637900,-106.729915800,1534.5
35.038856200,-106.730088900,1541.4
35.044074900,-106.729931200,1551.3
35.049279900,-106.729443100,1548.2
35.054457500,-106.728625600,1551.2
35.059593700,-106.727480900,1552.3
35.064674900,-106.726011600,1553.2
35.069687300,-106.724221600,1551.6
35.074617500,-106.722115300,1551.3
35.079452100,-106.719698000,1552.1
35.084178000,-106.716975900,1556.2
35.088782400,-106.713955900,1555.3
35.093252600,-106.710645800,1555.0
35.097576300,-106.707054200,1554.8
35.101741600,-106.703190500,1552.9
35.105736800,-106.699064800,1555.4
35.109550900,-106.694687900,1557.7
35.113173000,-106.690071500,1512.3
35.116592900,-106.685228000,1512.6
35.119801000,-106.680170400,1513.2
35.122787900,-106.674912400,1513.8
35.125545200,-106.669468200,1514.1
35.128064800,-106.663853000,1514.8
35.130339500,-106.658081900,1515.1
35.132362600,-106.652171100,1515.4
35.134128200,-106.646137000,1515.8
35.135631100,-106.639996400,1517.1
35.136866800,-106.633766400,1518.4
35.137831800,-106.627464700,1520.2
35.138523100,-106.621109000,1527.3
35.138938700,-106.614716900,1543.8
35.139077300,-106.608306900,1550.7
35.155770600,-106.608306900,1545.0
35.155608700,-106.600826900,1555.4
35.155123800,-106.593368100,1568.5
35.154317100,-106.585951500,1582.5
35.153191100,-106.578598100,1601.5
35.151749100,-106.571328600,1620.3
35.149995400,-106.564163200,1638.6
35.147935200,-106.557122200,1649.0
35.145574500,-106.550225200,1667.8
35.142920200,-106.543491400,1683.1
35.139980100,-106.536939400,1692.1
35.136762700,-106.530587200,1704.7
35.133277400,-106.524452400,1723.0
35.129534100,-106.518551500,1735.7
35.125543600,-106.512900500,1741.4
35.121317200,-106.507514600,1745.7
35.116866800,-106.502408400,1750.3
35.112205100,-106.497595200,1769.0
35.107345000,-106.493087900,1793.5
35.102300100,-106.488898300,1824.8
35.097084400,-106.485037200,1854.4
35.091712100,-106.481514800,1853.0
35.086198000,-106.478339900,1867.8
35.080557300,-106.475520800,1909.5
35.074804900,-106.473064600,2052.1
35.068956800,-106.470977500,1977.1
35.063028500,-106.469264700,1767.6
