latitude,longitude,elevation
18.507299400,-69.737974700,30.7
18.510729400,-69.733793600,23.7
18.513947600,-69.729427000,21.9
18.516944600,-69.724886700,16.7
18.519711800,-69.720184900,19.2
18.522241000,-69.715334500,18.0
18.524524600,-69.710348900,15.0
18.526556100,-69.705241900,14.3
18.528329200,-69.700027600,14.1
18.529838700,-69.694720700,15.7
18.531080100,-69.689336100,17.2
18.532049500,-69.683889000,19.7
18.532744000,-69.678394800,29.5
18.533161600,-69.672869200,31.7
18.533300900,-69.667327900,36.0
18.550032900,-69.667327900,26.7
18.549870300,-69.660862300,28.1
18.549383100,-69.654415100,30.4
18.548572700,-69.648004700,26.6
18.547441600,-69.641649200,27.1
18.545993200,-69.635366600,25.2
18.544232000,-69.629174700,27.2
18.542163200,-69.623090900,28.6
18.539792900,-69.617132300,26.7
18.537128400,-69.611315300,22.7
18.534177500,-69.605656200,23.8
18.530948900,-69.600170500,21.8
18.527452000,-69.594873200,23.0
18.523697200,-69.589778700,20.4
18.519695200,-69.584900700,30.5
18.515457600,-69.580252200,34.6
18.510996400,-69.575845600,40.0
18.506324300,-69.571692500,37.6
18.501454400,-69.567803600,33.6
18.496400300,-69.564189100,35.1
18.491176000,-69.560858100,37.6
18.485795800,-69.557819300,37.1
18.480274600,-69.555080200,36.6
18.474627300,-69.552647900,43.0
18.468869000,-69.550528100,40.7
18.463015400,-69.548726400,41.5
18.457082100,-69.547247000,42.5
18.451084900,-69.546093600,41.6
18.445039600,-69.545269000,41.7
18.438962500,-69.544775200,40.7
18.432869400,-69.544613400,31.1
18.426776600,-69.544783800,29.6
18.420700000,-69.545286100,14.9
18.414655800,-69.546119100,10.3
18.408660000,-69.547280500,1.0
18.402728500,-69.548767600,0.0
18.396877100,-69.550576600,0.0
18.391121400,-69.552703000,0.0
18.385477000,-69.555141500,0.0
18.379958800,-69.557886000,0.0
18.374582100,-69.560929600,0.0
18.369361400,-69.564264500,0.0
18.364311100,-69.567882100,0.0
18.359445100,-69.571773200,0.0
18.354776900,-69.575927800,0.0
18.350319900,-69.580334800,0.0
18.346086200,-69.584982900,0.0
18.342088300,-69.589859600,0.0
18.338337300,-69.594951900,0.0
18.334844300,-69.600246100,0.0
18.331619300,-69.605727900,0.0
18.328671800,-69.611382300,0.0
18.326010400,-69.617193800,0.0
18.323643100,-69.623146300,0.0
18.321576800,-69.629223400,0.0
18.319817700,-69.635408000,0.0
18.318371200,-69.641682900,0.0
18.317241600,-69.648030300,0.0
18.316432300,-69.654432300,0.0
18.315945700,-69.660871000,0.0
18.315783300,-69.667327900,0.0
18.315945700,-69.673784800,0.0
18.316432300,-69.680223400,0.0
18.317241600,-69.686625500,0.0
18.318371200,-69.692972800,0.0
18.319817700,-69.699247700,0.0
18.321576800,-69.705432400,0.0
18.323643100,-69.711509400,0.0
18.326010400,-69.717462000,0.0
18.328671800,-69.723273500,0.0
18.331619300,-69.728927900,0.0
18.334844300,-69.734409700,0.0
18.338337300,-69.739703900,0.0
18.342088300,-69.744796200,0.0
18.346086200,-69.749672800,0.0
18.350319800,-69.754320900,0.0
18.354776900,-69.758727900,0.0
18.359445100,-69.762882500,0.0
18.364311100,-69.766773600,0.0
18.369361400,-69.770391300,0.0
18.374582100,-69.773726200,0.0
18.379958800,-69.776769700,0.0
18.385476900,-69.779514200,0.0
18.391121400,-69.781952700,0.0
18.396877100,-69.784079200,0.0
18.402728500,-69.785888200,0.0
18.408660000,-69.787375200,0.0
18.414655800,-69.788536700,0.0
18.420700000,-69.789369600,0.0
18.426776500,-69.789871900,0.0
18.432869400,-69.790042400,0.0
18.438962500,-69.789880500,0.0
18.445039600,-69.789386700,0.0
